song_id,isrc,song_name,album_name,language,label,Main_Label,Sub_Label,Label_Identification,artist,album_id,total,file_name,income,admin_Exp,royality,id,original_l1_name,original_l2_name,company
"srch_pplkolkata_IN-T44-16-09711","int441609711","Sarthok Jonom","Kobita Scope","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sutapa bandyopadhyay","srch_pplkolkata_TTSL-CD-092","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-12105","int441612105","Mon Kande Na Aar","Abhyontorin","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Surojit Chatterjee","srch_pplkolkata_TTSL-CD-116","23","Kolkata","1.29214057","0.19382109","1.09831949","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-27213","int441627213","Obyaktadini Bhutani Byaktomadhyani Bharata","Gita R Bani Robi R Gaan","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","soumitra chattyopadhyay","srch_pplkolkata_TTSL-CD-267","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-35303","int441635303","Tab Tu Samjhna","Me Kunwara Hu","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","khuboo utam sawan sanware","srch_pplkolkata_TTSL-CD-348","142","Kolkata","7.97756352","1.19663453","6.78092900","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-37501","int441637501","Aguner Poroshmoni","Mukti","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Aabir Pallavi","srch_pplkolkata_TTSL-CD-370","29","Kolkata","1.62922072","0.24438311","1.38483761","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-37604","int441637604","Ke Eli Re","Nabarupe Agomoni","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Oiswarja","srch_pplkolkata_TTSL-CD-371","6","Kolkata","0.33708015","0.05056202","0.28651813","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-50602","int441650602","Anondo Tuni Swami","Swapner Otithi","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","suranjan roy","srch_pplkolkata_TTSL-CD-501","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-53608","int441653608","E Monihar Amay Nahi Saje","Tumi Robe Nirobe 1","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Debabrata Biswas","srch_pplkolkata_TTSL-CD-530","3","Kolkata","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-72504","int441672504","Joy Tara Maa Er Joy","Jagat Janani Maa Tara","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","devranjan","srch_pplkolkata_TTSL-CD-697","52","Kolkata","2.92136129","0.43820419","2.48315710","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-04344","int441704344","amar hridoy tomar apon","Gitabitan vol. 62","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shikha dutta","srch_pplkolkata_191773866600","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-05321","int441705321","Koto Din","Cholo Jaai","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sourav bose","srch_pplkolkata_889845937258","147","Kolkata","8.25846365","1.23876955","7.01969410","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-85019","int441785019","Tomra Asbay Bole Sohosrobar","Ami Jodi Tumi Hotam","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","mahidul islam mahi","srch_pplkolkata_TTSL-CD-825","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-89405","int441789405","Ghor Purono Ador Katha","Auto Wala","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","subrasish saha","srch_pplkolkata_TTSL-CD-851","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-00373","int441800373","jemon cholbe vabcho tumi female","Gobhir gopan brishti","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Anwesha Dutta Gupta","srch_pplkolkata_192562227428","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-01314","int441801314","O Sathi Ekber Eshe","Apon Surute Adom Gothlen Shai","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sagor baul","srch_pplkolkata_091059000463","98","Kolkata","5.50564243","0.82584637","4.67979607","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-01585","int441801585","tumi amar","","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","debopriya","srch_pplkolkata_192562934661","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-01745","int441801745","icha kore tomar","Andor mahal","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","tanjib","srch_pplkolkata_193483060972","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02005","int441802005","nishite nijone","Hena","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","mohima hosen","srch_pplkolkata_192562946190","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02290","int441802290","Ahir Vairab","Aahiri","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","chandratapa bhattacharya","srch_pplkolkata_192562805053","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02705","int441802705","asmane","Bhalobashar prithibi","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shayla sabrin polly","srch_pplkolkata_193483179179","44","Kolkata","2.47192109","0.37078816","2.10113293","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-04602","int441804602","sachchota","Mayurpankhi","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Biplab","srch_pplkolkata_193483300627","10","Kolkata","0.56180025","0.08427004","0.47753021","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-19-00272","int441900272","bajilo kaharo  bina modhuro sware","Tobu mone rekho","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","joba banerjee soumitra chattopadhyay","srch_pplkolkata_193483802633","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441800685","int441800685","Tomar Ghore Bosot Kore","Praner Bhromor","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Rituparna Chandra","srch_pplkolkata_192562396322","43","Kolkata","2.41574107","0.36236116","2.05337991","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441803383","int441803383","Kamdev Bashikaran Mantra","Dev Devi Mantram","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","bhaskara","srch_pplkolkata_193483024097","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441900466","int441900466","Namo Namo Hey Bairagi","Tapobanhir Shikha","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Nanditha","srch_pplkolkata_194491063801","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441901366","int441901366","Gungun","Radhe Radhe Shyam Milade","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sabita mahapatra","srch_pplkolkata_194491187477","7","Kolkata","0.39326017","0.05898903","0.33427115","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000860","int442000860","Oyi Bhubanomonomohini","Deshamrittika","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Dr Nabamita Barman","srch_pplkolkata_195497088294","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442100172","int442100172","Trishnar Akash","Samay","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Agnibin Chattopadhyay","srch_pplkolkata_196006686451","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-00503","int441600503","Guru Naam","Kori Kothay Pabire","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Lakshman Das Baul","srch_pplkolkata_TTSL-CD-005","5","Kolkata","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-09708","int441609708","Megh Balikar Jonye Rupkotha","Kobita Scope","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sutapa bandyopadhyay","srch_pplkolkata_TTSL-CD-092","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-12803","int441612803","Ei Mon Mon Pore","Adure Bikel","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","soma banerjee","srch_pplkolkata_TTSL-CD-123","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-15104","int441615104","Koto Swapno Dekhe Maan","Apeksha","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Sanchita Roy","srch_pplkolkata_TTSL-CD-146","84","Kolkata","4.71912208","0.70786831","4.01125377","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-22104","int441622104","Nanga Nanga","Conditions Apply","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Chirantan Banerjee","srch_pplkolkata_TTSL-CD-216","39","Kolkata","2.19102097","0.32865315","1.86236782","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-25503","int441625503","Bartho Praner Aborjona","Ekla Chalo","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Archan","srch_pplkolkata_TTSL-CD-250","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-25505","int441625505","Ekla Cholo","Ekla Chalo","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Archan","srch_pplkolkata_TTSL-CD-250","39","Kolkata","2.19102097","0.32865315","1.86236782","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-25816","int441625816","Se Sob Kobita","Ekusher Chatonai Sahobag","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","jibonanondo dash","srch_pplkolkata_TTSL-CD-253","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-32104","int441632104","Khujachi Toke Shudu Dine Rata Female","Kagojer Nouko","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","nilanjana sarkar","srch_pplkolkata_TTSL-CD-316","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-33507","int441633507","Sodanondomoyi Kali","Koruna Sindhu","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Manna Dey","srch_pplkolkata_TTSL-CD-330","77","Kolkata","4.32586191","0.64887929","3.67698262","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-38506","int441638506","Naamte Naamte","Namte Namte","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Sidhu","srch_pplkolkata_TTSL-CD-380","4","Kolkata","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-39307","int441639307","Ovimani","Nistobdhota","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Corals","srch_pplkolkata_TTSL-CD-388","9","Kolkata","0.50562022","0.07584303","0.42977719","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-43401","int441643401","A Monihar","Rabindra Geetir Dali","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","dipankar chattopadhyay","srch_pplkolkata_TTSL-CD-429","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-48703","int441648703","Icche Kotha","Sotti Etukui Thaak","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","moumita ghosh","srch_pplkolkata_TTSL-CD-482","5","Kolkata","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-03202","int441703202","dure kothay dure dure","Amar apon gaan","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","agnibha bandhayapadhyay","srch_pplkolkata_191773811396","9","Kolkata","0.50562022","0.07584303","0.42977719","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-05505","int441705505","Asangati","Eso Amra Premer Gaan Gai","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","dipan sengupta","srch_pplkolkata_192562052433","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-87103","int441787103","Baul Ke Banailo Re","Guru Pode","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","anando gopal baul","srch_pplkolkata_TTSL-CD-771","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-98004","int441798004","prem koro na","Intu pintu","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","krishnendu mukherjee","srch_pplkolkata_191773694708","3","Kolkata","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-00509","int441800509","milon hobe koto dine","Lalon bole kopaler naam gopalchondro","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Shahnaz Belly","srch_pplkolkata_193483003320","7","Kolkata","0.39326017","0.05898903","0.33427115","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-00985","int441800985","paka radhuni","Khude lucky 14","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Diya","srch_pplkolkata_193483059563","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02454","int441802454","tomakei bhalobashi","Tomakei bhalobashi","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Ifti","srch_pplkolkata_193483162362","24","Kolkata","1.34832060","0.20224809","1.14607251","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02592","int441802592","Tomay Gaan Shonabo","Surer Bhubone Praner Thakur","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Jewel Rudra Pal","srch_pplkolkata_192562871645","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-03107","int441803107","poran bondhu","Ilsha jaale","ba","thinktrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","samrat chakraborty","srch_pplkolkata_192562982570","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-03737","int441803737","mon amar kichu bole jay","Superstar","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Abhisikta satyaam","srch_pplkolkata_193483190013","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-04243","int441804243","aj shudhu gan","Pather dhulo","ba","thinktrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","bangali band","srch_pplkolkata_193483216713","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-19-00095","int441900095","jibon amar cholche jemon","Jibansathi","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sujata chakraborty bandyopadhyay","srch_pplkolkata_193483502922","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000721","int442000721","Dekhey Jarey Maijbhandaarey","Gausul Azam Maijbhandaari","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shampa haque","srch_pplkolkata_195081780252","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000850","int442000850","Jodi Tor Daak Shune Keu Na Ashe","Jodi Tor Daak Shune Keu Na Ashe - Single","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","borna dutta","srch_pplkolkata_195497019496","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-00502","int441600502","Eshechen Bipod Taron","Kori Kothay Pabire","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Lakshman Das Baul","srch_pplkolkata_TTSL-CD-005","4","Kolkata","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-04004","int441604004","Chok Je Oder","Praner Asha","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","santi mandal","srch_pplkolkata_TTSL-CD-038","4","Kolkata","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-09211","int441609211","Sukhe Amay Rakhbe","Ekti Namaskare","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Monomoy Bhattacharya","srch_pplkolkata_TTSL-CD-087","13","Kolkata","0.73034032","0.10955105","0.62078927","216","Thinktrek Software LLP","Thinktrek Software LLP",""
